Cycle;active_ego;width_ego;length_ego;x_ego;y_ego;vx_ego;vy_ego;ax_ego;ay_ego;w_ego;active_1;width_1;length_1;x_1;y_1;vx_1;vy_1;ax_1;ay_1;w_1;active_2;width_2;length_2;x_2;y_2;vx_2;vy_2;ax_2;ay_2;w_2
1168;1;1.899;5.289;10070.5745;-8.93988927;10.60041476;0.254820669;0.681192587;-0.016013119;0.024034116;1;1.885342708;5;10036.31908;-5.804008047;25.65998092;0.585795916;0;0;0.0228252;1;2.065267878;7;10108.68764;-7.98824816;11.66504481;0.306336381;0.999575391;0.026249904;0.02625502
1169;1;1.899;5.289;10070.68054;-8.937334849;10.60723062;0.25502247;0.682180342;-0.016039739;0.024037693;1;1.885342708;5;10036.57568;-5.798150088;25.65998092;0.585795916;0;0;0.0228252;1;2.065267878;7;10108.8044;-7.985182171;11.67504056;0.30659888;0.999575391;0.026249904;0.02625502
1170;1;1.899;5.289;10070.78664;-8.934778349;10.61405634;0.255224972;0.683173296;-0.01606667;0.024041308;1;1.885342708;5;10036.83228;-5.792292129;25.65998092;0.585795916;0;0;0.0228252;1;2.065267878;7;10108.92125;-7.982113557;11.68503632;0.306861379;0.999575391;0.026249904;0.02625502
1171;1;1.899;5.289;10070.89282;-8.932219764;10.62089246;0.25542819;0.684277004;-0.016096095;0.024044963;1;1.885342708;5;10037.08888;-5.78643417;25.65998092;0.585795916;0;0;0.0228252;1;2.065267878;7;10109.0382;-7.979042318;11.69503207;0.307123878;0.999575391;0.026249904;0.02625502
1172;1;1.899;5.289;10070.99906;-8.929659087;10.62774;0.255632168;0.685439569;-0.016127024;0.024048658;1;1.885342708;5;10037.34548;-5.780576211;25.65998092;0.585795916;0;0;0.0228252;1;2.065267878;7;10109.15525;-7.975968455;11.70502783;0.307386377;0.999575391;0.026249904;0.02625502
1173;1;1.899;5.289;10071.10538;-8.92709631;10.63459925;0.255836895;0.686622766;-0.016158337;0.024052393;1;1.885342708;5;10037.60207;-5.774549005;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10109.2724;-7.972891966;11.71502358;0.307648876;0.999575391;0.026249904;0.02625502
1174;1;1.899;5.289;10071.21176;-8.924531427;10.64147038;0.256042375;0.687814877;-0.016190031;0.024056166;1;1.885342708;5;10037.85867;-5.768521798;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10109.38965;-7.969812852;11.72501933;0.307911375;0.999575391;0.026249904;0.02625502
1175;1;1.899;5.289;10071.31821;-8.921964428;10.64835345;0.256248611;0.689012065;-0.016221795;0.024059979;1;1.885342708;5;10038.11526;-5.762494592;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10109.507;-7.966731113;11.73501509;0.308173874;0.999575391;0.026249904;0.02625502
1176;1;1.899;5.289;10071.42472;-8.919395307;10.65524844;0.256455603;0.690200692;-0.016253563;0.024063831;1;1.885342708;5;10038.37186;-5.756467386;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10109.62445;-7.96364675;11.74501084;0.308436373;0.999575391;0.026249904;0.02625502
1177;1;1.899;5.289;10071.53131;-8.916824056;10.66215539;0.256663374;0.69141218;-0.016285817;0.024067724;1;1.885342708;5;10038.62845;-5.75044018;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10109.742;-7.960559761;11.75500659;0.308698872;0.999575391;0.026249904;0.02625502
1178;1;1.899;5.289;10071.63797;-8.914250668;10.66907446;0.256871908;0.692612267;-0.016317987;0.024071656;1;1.885342708;5;10038.88505;-5.744412974;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10109.85965;-7.957470147;11.76500235;0.308961371;0.999575391;0.026249904;0.02625502
1179;1;1.899;5.289;10071.74469;-8.911675135;10.67600521;0.257081196;0.69374978;-0.01634864;0.024075627;1;1.885342708;5;10039.14165;-5.738385767;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10109.9774;-7.954377908;11.7749981;0.309223871;0.999575391;0.026249904;0.02625502
1180;1;1.899;5.289;10071.85149;-8.90909745;10.68294703;0.257291223;0.694828577;-0.016378115;0.024079638;1;1.885342708;5;10039.39824;-5.732358561;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10110.09525;-7.951283045;11.78499386;0.30948637;0.999575391;0.026249904;0.02625502
1181;1;1.899;5.289;10071.95835;-8.906517604;10.68989931;0.257501997;0.695841701;-0.016406005;0.024083689;1;1.885342708;5;10039.65484;-5.726331355;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10110.2132;-7.948185556;11.79498961;0.309748869;0.999575391;0.026249904;0.02625502
1182;1;1.899;5.289;10072.06529;-8.903935591;10.69686138;0.257713481;0.696792833;-0.016432623;0.024087779;1;1.885342708;5;10039.91143;-5.720304149;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10110.33125;-7.945085442;11.80498536;0.310011368;0.999575391;0.026249904;0.02625502
1183;1;1.899;5.289;10072.17229;-8.901351405;10.70383274;0.257925665;0.697702781;-0.016458178;0.024091909;1;1.885342708;5;10040.16803;-5.714276943;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10110.4494;-7.941982704;11.81498112;0.310273867;0.999575391;0.026249904;0.02625502
1184;1;1.899;5.289;10072.27936;-8.898765036;10.71081303;0.258138561;0.698596424;-0.016483454;0.024096079;1;1.885342708;5;10040.42463;-5.708249737;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10110.56765;-7.93887734;11.82497687;0.310536366;0.999575391;0.026249904;0.02625502
1185;1;1.899;5.289;10072.38651;-8.89617648;10.71780278;0.258352163;0.699611532;-0.016511369;0.024100289;1;1.885342708;5;10040.68122;-5.70222253;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10110.686;-7.935769351;11.83497263;0.310798865;0.999575391;0.026249904;0.02625502
1186;1;1.899;5.289;10072.49372;-8.893585728;10.72480309;0.258566498;0.700688948;-0.01654074;0.024104537;1;1.885342708;5;10040.93782;-5.696195324;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10110.80445;-7.932658738;11.84496838;0.311061364;0.999575391;0.026249904;0.02625502
1187;1;1.899;5.289;10072.601;-8.890992772;10.73181421;0.258781593;0.701777971;-0.016570157;0.024108827;1;1.885342708;5;10041.19441;-5.690168118;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10110.923;-7.929545499;11.85496413;0.311323863;0.999575391;0.026249904;0.02625502
1188;1;1.899;5.289;10072.70836;-8.888397607;10.73883627;0.258997433;0.702875522;-0.016599823;0.024113156;1;1.885342708;5;10041.45101;-5.684140912;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10111.04164;-7.926429636;11.86495989;0.311586362;0.999575391;0.026249904;0.02625502
1189;1;1.899;5.289;10072.81578;-8.885800223;10.74586936;0.25921404;0.703989837;-0.016629735;0.024117526;1;1.885342708;5;10041.70761;-5.678113706;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10111.16039;-7.923311147;11.87495564;0.311848861;0.999575391;0.026249904;0.02625502
1190;1;1.899;5.289;10072.92327;-8.883200614;10.75291358;0.259431398;0.705098359;-0.01665966;0.024121935;1;1.885342708;5;10041.9642;-5.672086499;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10111.27924;-7.920190033;11.8849514;0.31211136;0.999575391;0.026249904;0.02625502
1191;1;1.899;5.289;10073.03084;-8.880598771;10.75996886;0.259649526;0.706205184;-0.016689524;0.024126384;1;1.885342708;5;10042.2208;-5.666059293;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10111.39819;-7.917050603;11.89490584;0.313942998;0.999571919;0.026381765;0.02638694
1192;1;1.899;5.289;10073.13847;-8.877994688;10.76703511;0.259868383;0.707289015;-0.016719116;0.024130872;1;1.885342708;5;10042.47739;-5.660032087;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10111.51724;-7.913908535;11.90490156;0.314206815;0.999571919;0.026381765;0.02638694
1193;1;1.899;5.289;10073.24618;-8.875388357;10.77411192;0.260088001;0.708315206;-0.016747427;0.0241354;1;1.885342708;5;10042.73399;-5.654004881;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10111.63639;-7.910763829;11.91489728;0.314470633;0.999571919;0.026381765;0.02638694
1194;1;1.899;5.289;10073.35396;-8.87277977;10.78119869;0.260308365;0.709285635;-0.016774757;0.024139969;1;1.885342708;5;10042.99058;-5.647977675;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10111.75564;-7.907616484;11.924893;0.314734451;0.999571919;0.026381765;0.02638694
1195;1;1.899;5.289;10073.4618;-8.870168921;10.78829486;0.260529423;0.710196692;-0.016800773;0.024144575;1;1.885342708;5;10043.24718;-5.641950468;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10111.87499;-7.904466502;11.93488872;0.314998268;0.999571919;0.026381765;0.02638694
1196;1;1.899;5.289;10073.56972;-8.867555802;10.79539986;0.260751202;0.711059166;-0.016825932;0.024149222;1;1.885342708;5;10043.50378;-5.635923262;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10111.99444;-7.901313881;11.94488443;0.315262086;0.999571919;0.026381765;0.02638694
1197;1;1.899;5.289;10073.67771;-8.864940406;10.80251346;0.260973698;0.711923825;-0.016851122;0.024153911;1;1.885342708;5;10043.76037;-5.629896056;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10112.11399;-7.898158622;11.95488015;0.315525904;0.999571919;0.026381765;0.02638694
1198;1;1.899;5.289;10073.78577;-8.862322726;10.8096357;0.261196872;0.712795797;-0.016876626;0.024158636;1;1.885342708;5;10044.01697;-5.62386885;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10112.23364;-7.895000725;11.96487587;0.315789721;0.999571919;0.026381765;0.02638694
1199;1;1.899;5.289;10073.89391;-8.859702756;10.8167671;0.261420779;0.713771628;-0.016904413;0.024163403;1;1.885342708;5;10044.27356;-5.617841644;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10112.35338;-7.891840189;11.97487159;0.316053539;0.999571919;0.026381765;0.02638694
1200;1;1.899;5.289;10074.00211;-8.857080488;10.82390862;0.261645422;0.714802558;-0.016933542;0.024168208;1;1.885342708;5;10044.53016;-5.611814438;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10112.47323;-7.888677016;11.98486731;0.316317356;0.999571919;0.026381765;0.02638694
1201;1;1.899;5.289;10074.11038;-8.854455914;10.8310605;0.261870808;0.715845371;-0.016962801;0.024173053;1;1.885342708;5;10044.78676;-5.605787231;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10112.59318;-7.885511204;11.99486303;0.316581174;0.999571919;0.026381765;0.02638694
1202;1;1.899;5.289;10074.21873;-8.851829028;10.83822282;0.26209696;0.716892016;-0.016992282;0.024177939;1;1.885342708;5;10045.04335;-5.599760025;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10112.71323;-7.882342754;12.00485875;0.316844992;0.999571919;0.026381765;0.02638694
1203;1;1.899;5.289;10074.32715;-8.849199821;10.84539561;0.262323861;0.717942555;-0.017021793;0.024182864;1;1.885342708;5;10045.29995;-5.593732819;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10112.83338;-7.879171666;12.01485447;0.317108809;0.999571919;0.026381765;0.02638694
1204;1;1.899;5.289;10074.43564;-8.846568288;10.85257885;0.262551509;0.718983764;-0.017051293;0.024187828;1;1.885342708;5;10045.55654;-5.587705613;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10112.95363;-7.87599794;12.02485019;0.317372627;0.999571919;0.026381765;0.02638694
1205;1;1.899;5.289;10074.5442;-8.843934419;10.85977256;0.262779907;0.720041128;-0.017081173;0.024192831;1;1.885342708;5;10045.81314;-5.581678407;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10113.07398;-7.872821575;12.03484591;0.317636445;0.999571919;0.026381765;0.02638694
1206;1;1.899;5.289;10074.65283;-8.841298208;10.86697682;0.263009058;0.721086517;-0.017111015;0.024197873;1;1.885342708;5;10046.06974;-5.5756512;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10113.19442;-7.869642573;12.04484163;0.317900262;0.999571919;0.026381765;0.02638694
1207;1;1.899;5.289;10074.76154;-8.838659647;10.87419127;0.263238954;0.722078712;-0.017139629;0.024202954;1;1.885342708;5;10046.32633;-5.569623994;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10113.31497;-7.866460932;12.05483735;0.31816408;0.999571919;0.026381765;0.02638694
1208;1;1.899;5.289;10074.87032;-8.836018729;10.88141537;0.263469603;0.723020423;-0.017167308;0.024208076;1;1.885342708;5;10046.58293;-5.563596788;25.65958896;0.602720619;0;0;0.02348478;1;2.065267878;7;10113.43562;-7.863276653;12.06483307;0.318427898;0.999571919;0.026381765;0.02638694
1209;1;1.899;5.289;10074.97917;-8.833375446;10.88864861;0.263700953;0.723906681;-0.017193687;0.024213236;1;1.885342708;5;10046.83952;-5.557417262;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10113.55637;-7.860089736;12.07482878;0.318691715;0.999571919;0.026381765;0.02638694
1210;1;1.899;5.289;10075.08809;-8.830729793;10.89589042;0.263933032;0.724740376;-0.017219044;0.024218436;1;1.885342708;5;10047.09611;-5.551237735;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10113.67722;-7.85690018;12.0848245;0.318955533;0.999571919;0.026381765;0.02638694
1211;1;1.899;5.289;10075.19709;-8.828081761;10.90314037;0.264165811;0.72553862;-0.017243531;0.024223676;1;1.885342708;5;10047.3527;-5.545058209;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10113.79817;-7.853707987;12.09482022;0.319219351;0.999571919;0.026381765;0.02638694
1212;1;1.899;5.289;10075.30615;-8.825431343;10.91039817;0.264399263;0.726326313;-0.017267922;0.024228953;1;1.885342708;5;10047.6093;-5.538878683;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10113.91921;-7.850513155;12.10481594;0.319483168;0.999571919;0.026381765;0.02638694
1213;1;1.899;5.289;10075.41529;-8.822778534;10.91766439;0.264633463;0.727238388;-0.017295108;0.024234273;1;1.885342708;5;10047.86589;-5.532699157;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10114.04036;-7.847315685;12.11481166;0.319746986;0.999571919;0.026381765;0.02638694
1214;1;1.899;5.289;10075.52451;-8.820123326;10.92494015;0.264868359;0.72821577;-0.017323878;0.024239628;1;1.885342708;5;10048.12248;-5.52651963;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10114.16161;-7.844115577;12.12480738;0.320010804;0.999571919;0.026381765;0.02638694
1215;1;1.899;5.289;10075.63379;-8.817465711;10.93222573;0.265104019;0.729207066;-0.01735283;0.024245024;1;1.885342708;5;10048.37907;-5.520340104;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10114.28296;-7.840912831;12.1348031;0.320274621;0.999571919;0.026381765;0.02638694
1216;1;1.899;5.289;10075.74315;-8.814805682;10.93952128;0.265340428;0.730210257;-0.017382169;0.024250459;1;1.885342708;5;10048.63567;-5.514160578;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10114.40441;-7.837707447;12.14479882;0.320538439;0.999571919;0.026381765;0.02638694
1217;1;1.899;5.289;10075.85258;-8.812143232;10.94682698;0.265577611;0.731240468;-0.017412053;0.024255935;1;1.885342708;5;10048.89226;-5.507981052;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10114.52595;-7.834499424;12.15479454;0.320802256;0.999571919;0.026381765;0.02638694
1218;1;1.899;5.289;10075.96209;-8.809478354;10.954143;0.265815513;0.732272011;-0.017442123;0.024261447;1;1.885342708;5;10049.14885;-5.501801525;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10114.6476;-7.831288763;12.16479026;0.321066074;0.999571919;0.026381765;0.02638694
1219;1;1.899;5.289;10076.07167;-8.806811039;10.96146931;0.266054195;0.73330305;-0.017472154;0.024266999;1;1.885342708;5;10049.40544;-5.495621999;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10114.76935;-7.828075464;12.17478598;0.321329892;0.999571919;0.026381765;0.02638694
1220;1;1.899;5.289;10076.18132;-8.804141282;10.96880586;0.266293636;0.734314082;-0.017501939;0.024272591;1;1.885342708;5;10049.66203;-5.489442473;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10114.8912;-7.824859527;12.1847817;0.321593709;0.999571919;0.026381765;0.02638694
1221;1;1.899;5.289;10076.29104;-8.801469073;10.97615226;0.266533807;0.735273273;-0.017530551;0.02427822;1;1.885342708;5;10049.91863;-5.483262946;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10115.01314;-7.821640952;12.19477741;0.321857527;0.999571919;0.026381765;0.02638694
1222;1;1.899;5.289;10076.40084;-8.798794407;10.98350798;0.266774717;0.736181304;-0.017558246;0.024283888;1;1.885342708;5;10050.17522;-5.47708342;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10115.13519;-7.818419739;12.20477313;0.322121345;0.999571919;0.026381765;0.02638694
1223;1;1.899;5.289;10076.51071;-8.796117275;10.9908725;0.267016355;0.737034827;-0.017584723;0.024289595;1;1.885342708;5;10050.43181;-5.470903894;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10115.25734;-7.815195887;12.21476885;0.322385162;0.999571919;0.026381765;0.02638694
1224;1;1.899;5.289;10076.62066;-8.793437672;10.99824528;0.267258708;0.737836817;-0.017610238;0.024295341;1;1.885342708;5;10050.6884;-5.464724368;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10115.37959;-7.811969397;12.22476457;0.32264898;0.999571919;0.026381765;0.02638694
1225;1;1.899;5.289;10076.73068;-8.790755589;11.00562586;0.267501746;0.738600509;-0.017634848;0.024301125;1;1.885342708;5;10050.945;-5.458544841;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10115.50194;-7.808740269;12.23476029;0.322912798;0.999571919;0.026381765;0.02638694
1226;1;1.899;5.289;10076.84077;-8.78807102;11.01301394;0.267745483;0.739350961;-0.017659303;0.024306947;1;1.885342708;5;10051.20159;-5.452365315;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10115.62438;-7.805508503;12.24475601;0.323176615;0.999571919;0.026381765;0.02638694
1227;1;1.899;5.289;10076.95094;-8.785383959;11.02041002;0.267989931;0.740216018;-0.017686318;0.024312809;1;1.885342708;5;10051.45818;-5.446185789;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10115.74693;-7.802274099;12.25475173;0.323440433;0.999571919;0.026381765;0.02638694
1228;1;1.899;5.289;10077.06118;-8.782694399;11.02781513;0.268235097;0.74114059;-0.017714748;0.024318708;1;1.885342708;5;10051.71477;-5.440006262;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10115.86958;-7.799037056;12.26474745;0.323704251;0.999571919;0.026381765;0.02638694
1229;1;1.899;5.289;10077.1715;-8.780002331;11.03522953;0.268481009;0.74207777;-0.017743288;0.024324646;1;1.885342708;5;10051.97136;-5.433826736;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10115.99233;-7.795797376;12.27474317;0.323968068;0.999571919;0.026381765;0.02638694
1230;1;1.899;5.289;10077.28188;-8.77730775;11.04265334;0.268727649;0.743021731;-0.017772046;0.024330622;1;1.885342708;5;10052.22796;-5.42764721;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10116.11517;-7.792555057;12.28473889;0.324231886;0.999571919;0.026381765;0.02638694
1231;1;1.899;5.289;10077.39235;-8.774610648;11.0500866;0.26897504;0.743969323;-0.017800792;0.024336636;1;1.885342708;5;10052.48455;-5.421467684;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10116.23812;-7.7893101;12.29473461;0.324495703;0.999571919;0.026381765;0.02638694
1232;1;1.899;5.289;10077.50289;-8.771911018;11.05752929;0.269223142;0.744910029;-0.017829531;0.024342686;1;1.885342708;5;10052.74114;-5.415288157;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10116.36117;-7.786062504;12.30473033;0.324759521;0.999571919;0.026381765;0.02638694
1233;1;1.899;5.289;10077.6135;-8.769208851;11.06498147;0.269472019;0.745875947;-0.017858856;0.024348777;1;1.885342708;5;10052.99773;-5.409108631;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10116.48431;-7.782812271;12.31472604;0.325023339;0.999571919;0.026381765;0.02638694
1234;1;1.899;5.289;10077.72419;-8.766504143;11.07244334;0.269721636;0.746836889;-0.017888284;0.024354905;1;1.885342708;5;10053.25433;-5.402929105;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10116.60756;-7.779559399;12.32472176;0.325287156;0.999571919;0.026381765;0.02638694
1235;1;1.899;5.289;10077.83495;-8.763796884;11.07991457;0.269971965;0.747750289;-0.017916652;0.024361068;1;1.885342708;5;10053.51092;-5.396749578;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10116.73091;-7.77630389;12.33471748;0.325550974;0.999571919;0.026381765;0.02638694
1236;1;1.899;5.289;10077.94578;-8.761087069;11.0873947;0.270223036;0.748618648;-0.017944245;0.024367271;1;1.885342708;5;10053.76751;-5.390570052;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10116.85436;-7.773045742;12.3447132;0.325814792;0.999571919;0.026381765;0.02638694
1237;1;1.899;5.289;10078.0567;-8.75837469;11.09488325;0.27047482;0.749436537;-0.017970731;0.024373511;1;1.885342708;5;10054.0241;-5.384390526;25.65922665;0.617952628;0;0;0.0240784;1;2.065267878;7;10116.9779;-7.769784956;12.35470892;0.326078609;0.999571919;0.026381765;0.02638694
